#ID    T_NUM  T_NAME                         N_PING  LAT          LON          DEPTH   
164    2      narrowband\L0103-D20140723-T140847-EA400 164     37.648770    -0.660718    48.192  
165    2      narrowband\L0103-D20140723-T140847-EA400 165     37.648770    -0.660718    48      
166    2      narrowband\L0103-D20140723-T140847-EA400 166     37.648782    -0.660690    48      
167    2      narrowband\L0103-D20140723-T140847-EA400 167     37.648782    -0.660690    48      
168    2      narrowband\L0103-D20140723-T140847-EA400 168     37.648782    -0.660690    48      
169    2      narrowband\L0103-D20140723-T140847-EA400 169     37.648787    -0.660677    48.192  
170    2      narrowband\L0103-D20140723-T140847-EA400 170     37.648787    -0.660677    48.192  
171    2      narrowband\L0103-D20140723-T140847-EA400 171     37.648787    -0.660677    48.192  
172    2      narrowband\L0103-D20140723-T140847-EA400 172     37.648787    -0.660677    48.192  
173    2      narrowband\L0103-D20140723-T140847-EA400 173     37.648793    -0.660663    48.192  
174    2      narrowband\L0103-D20140723-T140847-EA400 174     37.648793    -0.660663    48.192  
175    2      narrowband\L0103-D20140723-T140847-EA400 175     37.648793    -0.660663    48.192  
176    2      narrowband\L0103-D20140723-T140847-EA400 176     37.648800    -0.660648    48.192  
177    2      narrowband\L0103-D20140723-T140847-EA400 177     37.648800    -0.660648    48.384  
178    2      narrowband\L0103-D20140723-T140847-EA400 178     37.648800    -0.660648    48.192  
179    2      narrowband\L0103-D20140723-T140847-EA400 179     37.648810    -0.660615    48.192  
180    2      narrowband\L0103-D20140723-T140847-EA400 180     37.648810    -0.660615    48.192  
181    2      narrowband\L0103-D20140723-T140847-EA400 181     37.648810    -0.660615    48.192  
182    2      narrowband\L0103-D20140723-T140847-EA400 182     37.648810    -0.660615    48.192  
183    2      narrowband\L0103-D20140723-T140847-EA400 183     37.648815    -0.660600    48.192  
184    2      narrowband\L0103-D20140723-T140847-EA400 184     37.648815    -0.660600    48.192  
185    2      narrowband\L0103-D20140723-T140847-EA400 185     37.648815    -0.660600    48.192  
186    2      narrowband\L0103-D20140723-T140847-EA400 186     37.648815    -0.660600    48.192  
187    2      narrowband\L0103-D20140723-T140847-EA400 187     37.648817    -0.660583    48.192  
188    2      narrowband\L0103-D20140723-T140847-EA400 188     37.648817    -0.660583    48.192  
189    2      narrowband\L0103-D20140723-T140847-EA400 189     37.648817    -0.660583    48.192  
190    2      narrowband\L0103-D20140723-T140847-EA400 190     37.648817    -0.660583    48.192  
191    2      narrowband\L0103-D20140723-T140847-EA400 191     37.648818    -0.660568    48.384  
192    2      narrowband\L0103-D20140723-T140847-EA400 192     37.648818    -0.660568    48.384  
193    2      narrowband\L0103-D20140723-T140847-EA400 193     37.648818    -0.660568    48.384  
194    2      narrowband\L0103-D20140723-T140847-EA400 194     37.648818    -0.660568    48.384  
195    2      narrowband\L0103-D20140723-T140847-EA400 195     37.648820    -0.660538    48.384  
196    2      narrowband\L0103-D20140723-T140847-EA400 196     37.648820    -0.660538    48.384  
197    2      narrowband\L0103-D20140723-T140847-EA400 197     37.648820    -0.660538    48.384  
198    2      narrowband\L0103-D20140723-T140847-EA400 198     37.648820    -0.660523    48.384  
199    2      narrowband\L0103-D20140723-T140847-EA400 199     37.648820    -0.660523    48.384  
200    2      narrowband\L0103-D20140723-T140847-EA400 200     37.648820    -0.660523    48.384  
201    2      narrowband\L0103-D20140723-T140847-EA400 201     37.648820    -0.660523    48.384  
202    2      narrowband\L0103-D20140723-T140847-EA400 202     37.648820    -0.660508    48.384  
203    2      narrowband\L0103-D20140723-T140847-EA400 203     37.648820    -0.660508    48.576  
204    2      narrowband\L0103-D20140723-T140847-EA400 204     37.648820    -0.660508    48.576  
205    2      narrowband\L0103-D20140723-T140847-EA400 205     37.648820    -0.660508    48.576  
206    2      narrowband\L0103-D20140723-T140847-EA400 206     37.648820    -0.660508    48.576  
207    2      narrowband\L0103-D20140723-T140847-EA400 207     37.648823    -0.660478    48.384  
208    2      narrowband\L0103-D20140723-T140847-EA400 208     37.648823    -0.660478    48.384  
209    2      narrowband\L0103-D20140723-T140847-EA400 209     37.648823    -0.660478    48.384  
